id,SFnum_G,PFnum_G,Cnum_G,SGnum_G,PGnum_G,SFnum_O,PFnum_O,Cnum_O,SGnum_O,PGnum_O,secs,score_GSW,score_OPP,sO-sG,game
636,2,0,1,1,1,1,0,1,1,2,0,0,0,0,20151122/GSWDEN
637,2,0,1,1,1,1,0,1,1,2,65,0,2,2,20151122/GSWDEN
638,2,0,1,1,1,1,0,1,1,2,105,7,0,-7,20151122/GSWDEN
639,2,0,1,1,1,1,0,1,1,2,0,0,0,0,20151122/GSWDEN
640,2,0,1,1,1,1,1,0,1,2,0,0,0,0,20151122/GSWDEN
641,2,0,1,2,0,1,1,0,1,2,33,0,1,1,20151122/GSWDEN
642,2,0,1,1,1,1,1,0,1,2,19,0,1,1,20151122/GSWDEN
643,1,0,1,1,2,0,1,0,2,2,208,15,9,-6,20151122/GSWDEN
644,1,0,1,1,2,0,1,0,2,2,0,0,0,0,20151122/GSWDEN
645,1,0,1,1,2,1,1,0,2,1,0,0,0,0,20151122/GSWDEN
646,1,1,1,1,1,1,1,0,2,1,137,2,3,1,20151122/GSWDEN
647,1,1,1,1,1,1,0,1,2,1,0,0,0,0,20151122/GSWDEN
648,0,1,1,1,2,1,0,1,2,1,38,0,0,0,20151122/GSWDEN
649,1,1,0,1,2,1,0,1,2,1,52,5,0,-5,20151122/GSWDEN
650,1,1,0,1,2,1,0,1,1,2,135,2,7,5,20151122/GSWDEN
651,2,1,0,0,2,1,0,1,1,2,0,0,0,0,20151122/GSWDEN
652,2,1,0,0,2,1,0,1,1,2,20,2,3,1,20151122/GSWDEN
653,2,1,0,0,2,1,0,1,1,2,45,3,5,2,20151122/GSWDEN
654,2,1,0,0,2,1,0,1,1,2,64,3,3,0,20151122/GSWDEN
573,1,1,1,1,1,1,1,1,1,1,387,12,21,9,20151120/CHIGSW
574,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151120/CHIGSW
575,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151120/CHIGSW
576,1,1,1,1,1,1,1,1,0,2,73,3,3,0,20151120/CHIGSW
577,1,1,1,1,1,1,1,1,0,2,68,5,1,-4,20151120/CHIGSW
578,1,1,1,1,1,0,2,1,0,2,0,0,0,0,20151120/CHIGSW
579,1,1,1,1,1,1,1,1,0,2,0,0,0,0,20151120/CHIGSW
580,2,0,1,1,1,2,1,1,0,1,92,10,4,-6,20151120/CHIGSW
581,2,0,1,1,1,2,1,1,1,0,119,2,0,-2,20151120/CHIGSW
582,2,0,1,0,2,2,1,1,1,0,0,0,0,0,20151120/CHIGSW
583,2,0,1,0,2,2,1,1,1,0,79,5,4,-1,20151120/CHIGSW
584,2,0,1,0,2,2,1,1,1,0,16,0,0,0,20151120/CHIGSW
585,2,0,1,0,2,2,1,1,1,0,0,0,0,0,20151120/CHIGSW
586,2,0,1,0,2,1,1,1,1,1,0,0,0,0,20151120/CHIGSW
587,2,0,1,0,2,0,1,1,1,2,65,2,2,0,20151120/CHIGSW
588,1,1,1,0,2,0,1,1,1,2,0,0,0,0,20151120/CHIGSW
589,1,1,1,1,1,0,1,1,1,2,94,0,5,5,20151120/CHIGSW
590,1,1,1,1,1,0,1,1,1,2,0,0,0,0,20151120/CHIGSW
591,1,1,1,1,1,0,1,1,1,2,119,3,4,1,20151120/CHIGSW
592,1,1,1,1,1,1,1,1,1,1,360,19,16,-3,20151120/CHIGSW
593,1,1,1,1,1,0,1,1,1,2,5,0,1,1,20151120/CHIGSW
594,1,1,1,1,1,0,1,1,1,2,0,0,0,0,20151120/CHIGSW
595,1,1,1,1,1,1,1,1,0,2,0,0,0,0,20151120/CHIGSW
596,1,1,1,1,1,1,1,1,0,2,57,3,3,0,20151120/CHIGSW
597,1,1,1,1,1,1,1,1,0,2,0,0,1,1,20151120/CHIGSW
598,1,1,1,1,1,1,1,1,0,2,68,3,5,2,20151120/CHIGSW
599,1,1,1,1,1,1,1,1,0,2,50,3,0,-3,20151120/CHIGSW
600,1,1,1,1,1,1,1,1,1,1,90,11,5,-6,20151120/CHIGSW
601,1,1,1,1,1,1,2,0,1,1,131,0,4,4,20151120/CHIGSW
602,0,1,1,1,2,1,2,0,1,1,0,0,0,0,20151120/CHIGSW
603,1,1,1,1,1,1,2,0,1,1,0,0,0,0,20151120/CHIGSW
604,1,1,1,1,1,1,2,0,1,1,0,0,0,0,20151120/CHIGSW
605,1,1,1,1,1,1,2,0,1,1,43,3,5,2,20151120/CHIGSW
606,1,1,1,1,1,1,2,0,1,1,37,1,0,-1,20151120/CHIGSW
607,1,1,1,1,1,1,1,1,1,1,43,2,1,-1,20151120/CHIGSW
608,1,1,1,1,1,1,1,1,1,1,138,5,4,-1,20151120/CHIGSW
609,2,1,0,1,1,1,1,1,1,1,197,10,3,-7,20151120/CHIGSW
610,2,1,0,1,1,1,1,1,1,1,5,0,0,0,20151120/CHIGSW
611,2,1,0,1,1,1,2,0,1,1,2,0,0,0,20151120/CHIGSW
612,2,1,0,1,1,1,2,0,0,2,11,3,2,-1,20151120/CHIGSW
613,2,1,0,1,1,2,2,0,0,1,8,1,0,-1,20151120/CHIGSW
529,1,1,1,1,1,1,1,1,1,1,255,10,18,8,20151119/GSWLAC
530,2,1,1,0,1,1,1,1,1,1,20,0,1,1,20151119/GSWLAC
531,2,0,2,0,1,1,1,1,1,1,67,4,3,-1,20151119/GSWLAC
532,2,0,2,0,1,1,1,1,1,1,145,2,8,6,20151119/GSWLAC
533,2,0,2,0,1,1,1,1,0,2,0,0,0,0,20151119/GSWLAC
534,2,0,2,0,1,1,1,1,0,2,58,0,4,4,20151119/GSWLAC
535,2,0,2,0,1,0,2,1,0,2,0,0,0,0,20151119/GSWLAC
536,2,0,2,0,1,1,2,0,0,2,43,2,0,-2,20151119/GSWLAC
537,1,1,1,1,1,1,1,1,0,2,227,11,16,5,20151119/GSWLAC
538,0,1,1,1,2,1,1,1,0,2,0,0,0,0,20151119/GSWLAC
539,1,1,1,1,1,1,1,1,0,2,47,3,5,2,20151119/GSWLAC
540,1,1,1,1,1,1,1,1,1,1,12,0,0,0,20151119/GSWLAC
541,1,1,1,1,1,1,1,1,1,1,86,2,0,-2,20151119/GSWLAC
542,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151119/GSWLAC
543,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151119/GSWLAC
544,1,0,2,1,1,1,1,1,1,1,54,2,0,-2,20151119/GSWLAC
545,1,0,2,1,1,1,1,1,1,1,41,4,0,-4,20151119/GSWLAC
546,1,0,2,1,1,1,1,1,1,1,41,0,2,2,20151119/GSWLAC
547,1,0,2,1,1,1,1,1,1,1,15,2,3,1,20151119/GSWLAC
548,2,0,2,1,0,1,1,1,1,1,50,3,0,-3,20151119/GSWLAC
549,2,0,2,1,0,1,1,1,1,1,110,5,6,1,20151119/GSWLAC
550,2,0,2,1,0,1,2,0,1,1,0,0,0,0,20151119/GSWLAC
551,2,1,1,1,0,1,2,0,1,1,0,1,0,-1,20151119/GSWLAC
552,2,1,1,1,0,1,1,0,1,2,36,3,2,-1,20151119/GSWLAC
553,2,0,2,1,0,1,1,0,1,2,0,0,0,0,20151119/GSWLAC
554,2,0,2,1,0,1,1,1,1,1,0,0,0,0,20151119/GSWLAC
555,2,0,2,1,0,1,2,1,0,1,0,0,0,0,20151119/GSWLAC
556,2,0,2,1,0,1,2,0,0,2,0,0,0,0,20151119/GSWLAC
557,1,1,1,1,1,1,1,1,1,1,208,9,8,-1,20151119/GSWLAC
558,1,1,1,1,1,1,1,1,1,1,218,8,7,-1,20151119/GSWLAC
559,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151119/GSWLAC
560,1,1,1,1,1,1,1,1,0,2,0,0,0,0,20151119/GSWLAC
561,1,1,1,1,1,1,1,1,0,2,0,0,0,0,20151119/GSWLAC
562,1,1,1,1,1,1,1,1,0,2,0,0,0,0,20151119/GSWLAC
563,1,1,1,1,1,1,2,0,0,2,170,8,6,-2,20151119/GSWLAC
564,2,0,2,0,1,1,1,1,0,2,174,16,7,-9,20151119/GSWLAC
565,2,0,2,0,1,1,1,1,1,1,16,0,0,0,20151119/GSWLAC
566,2,0,2,0,1,1,1,1,1,1,0,0,2,2,20151119/GSWLAC
567,1,0,2,1,1,1,1,1,1,1,69,0,4,4,20151119/GSWLAC
568,1,0,2,1,1,1,1,1,1,1,27,1,0,-1,20151119/GSWLAC
569,1,1,1,1,1,1,1,1,1,1,30,0,3,3,20151119/GSWLAC
570,1,1,1,1,1,1,1,1,1,1,50,3,4,1,20151119/GSWLAC
571,2,1,0,1,1,1,1,1,1,1,314,21,6,-15,20151119/GSWLAC
572,2,1,0,1,1,1,1,0,1,2,35,4,2,-2,20151119/GSWLAC
491,1,1,1,1,1,1,1,1,1,1,218,9,5,-4,20151117/TORGSW
492,1,1,1,1,1,1,1,1,1,1,138,4,3,-1,20151117/TORGSW
493,1,1,1,1,1,1,1,1,1,1,59,2,5,3,20151117/TORGSW
494,1,1,1,1,1,1,1,1,1,1,118,2,7,5,20151117/TORGSW
495,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151117/TORGSW
496,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151117/TORGSW
497,1,1,1,1,1,0,1,1,1,2,0,0,0,0,20151117/TORGSW
498,2,0,1,1,1,0,1,1,1,2,75,4,3,-1,20151117/TORGSW
499,2,0,1,0,2,1,2,1,0,1,213,14,12,-2,20151117/TORGSW
500,2,0,1,0,2,1,2,1,0,1,0,0,0,0,20151117/TORGSW
501,2,0,1,0,2,1,2,1,0,1,60,2,0,-2,20151117/TORGSW
502,2,0,1,0,2,1,1,1,1,1,0,0,0,0,20151117/TORGSW
503,1,1,1,0,2,1,1,1,1,1,5,0,0,0,20151117/TORGSW
504,1,1,1,0,2,1,1,1,1,1,15,0,0,0,20151117/TORGSW
505,1,1,1,1,1,1,1,1,1,1,72,5,2,-3,20151117/TORGSW
506,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151117/TORGSW
507,1,1,1,1,1,1,1,1,1,1,140,9,8,-1,20151117/TORGSW
508,1,1,1,1,1,1,1,1,1,1,131,12,0,-12,20151117/TORGSW
509,1,1,1,1,1,1,1,1,1,1,257,8,17,9,20151117/TORGSW
510,1,1,1,1,1,1,1,1,1,1,115,4,5,1,20151117/TORGSW
511,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151117/TORGSW
512,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20151117/TORGSW
513,1,1,1,1,1,0,1,1,1,2,170,7,8,1,20151117/TORGSW
514,1,1,1,1,1,0,2,0,1,2,0,0,0,0,20151117/TORGSW
515,1,1,1,1,1,0,3,0,0,2,0,0,0,0,20151117/TORGSW
516,1,1,1,1,1,0,3,0,0,2,104,2,4,2,20151117/TORGSW
517,2,1,0,1,1,0,3,0,0,2,7,0,0,0,20151117/TORGSW
518,2,0,1,1,1,1,2,0,1,1,78,8,9,1,20151117/TORGSW
519,2,0,1,0,2,1,2,0,1,1,87,3,0,-3,20151117/TORGSW
520,2,0,1,0,2,1,1,0,1,2,80,0,3,3,20151117/TORGSW
521,2,0,1,0,2,1,1,0,1,2,0,0,0,0,20151117/TORGSW
522,2,1,0,0,2,1,1,0,1,2,30,0,1,1,20151117/TORGSW
523,1,1,1,0,2,1,1,0,1,2,0,0,0,0,20151117/TORGSW
524,1,1,1,0,2,1,0,1,1,2,15,0,1,1,20151117/TORGSW
525,1,1,1,1,1,1,0,1,1,2,273,10,10,0,20151117/TORGSW
526,2,1,0,1,1,1,0,1,1,2,0,0,0,0,20151117/TORGSW
527,2,1,0,1,1,1,1,0,1,2,156,8,7,-1,20151117/TORGSW
528,2,1,0,1,1,1,2,0,0,2,1,2,0,-2,20151117/TORGSW
449,1,1,1,1,1,2,1,1,1,0,364,13,19,6,20151114/BKNGSW
450,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20151114/BKNGSW
451,1,1,1,1,1,2,1,1,1,0,175,3,8,5,20151114/BKNGSW
452,1,1,1,2,0,2,1,1,1,0,0,0,0,0,20151114/BKNGSW
453,1,1,1,2,0,2,1,1,1,0,41,0,2,2,20151114/BKNGSW
454,2,0,1,1,1,1,1,1,1,1,107,7,11,4,20151114/BKNGSW
455,2,0,1,1,1,2,0,1,1,1,106,6,0,-6,20151114/BKNGSW
456,2,0,1,1,1,2,0,1,1,1,132,3,4,1,20151114/BKNGSW
457,1,1,1,1,1,2,0,1,1,1,0,0,0,0,20151114/BKNGSW
458,1,1,1,1,1,2,0,1,1,1,0,0,0,0,20151114/BKNGSW
459,1,1,1,2,0,2,0,1,1,1,0,0,0,0,20151114/BKNGSW
460,1,1,1,2,0,2,0,1,1,1,43,2,0,-2,20151114/BKNGSW
461,1,1,1,2,0,3,0,1,1,0,0,0,0,0,20151114/BKNGSW
462,1,1,1,2,0,2,1,1,1,0,50,4,0,-4,20151114/BKNGSW
463,1,1,1,1,1,2,1,1,1,0,25,1,0,-1,20151114/BKNGSW
464,1,1,1,1,1,2,1,1,1,0,121,6,2,-4,20151114/BKNGSW
465,1,1,1,1,1,2,1,1,1,0,336,18,21,3,20151114/BKNGSW
466,1,1,1,1,1,2,1,1,1,0,14,0,0,0,20151114/BKNGSW
467,1,1,1,1,1,2,1,1,1,0,75,2,4,2,20151114/BKNGSW
468,2,1,1,1,0,2,1,1,1,0,0,0,0,0,20151114/BKNGSW
469,2,1,1,1,0,2,1,1,1,0,137,3,0,-3,20151114/BKNGSW
470,2,1,1,1,0,2,0,2,1,0,0,0,0,0,20151114/BKNGSW
471,2,1,1,1,0,3,0,1,1,0,0,0,0,0,20151114/BKNGSW
472,2,0,1,1,1,2,0,1,1,1,210,8,10,2,20151114/BKNGSW
473,2,0,1,2,0,2,0,1,1,1,0,0,0,0,20151114/BKNGSW
474,2,0,1,2,0,1,0,1,2,1,104,3,3,0,20151114/BKNGSW
475,1,1,1,2,0,1,0,1,2,1,0,0,0,0,20151114/BKNGSW
476,1,1,1,2,0,1,1,1,1,1,83,5,1,-4,20151114/BKNGSW
477,1,1,1,2,0,1,2,0,1,1,0,0,0,0,20151114/BKNGSW
478,2,1,0,2,0,1,2,0,1,1,7,0,0,0,20151114/BKNGSW
479,2,1,0,2,0,2,1,0,1,1,0,0,0,0,20151114/BKNGSW
480,2,1,0,2,0,3,1,0,1,0,147,4,2,-2,20151114/BKNGSW
481,2,1,0,2,0,2,1,1,1,0,0,0,0,0,20151114/BKNGSW
482,1,1,1,2,0,2,1,1,1,0,140,6,7,1,20151114/BKNGSW
483,1,1,1,2,0,3,0,1,1,0,0,0,0,0,20151114/BKNGSW
484,2,1,0,2,0,3,0,1,1,0,0,0,0,0,20151114/BKNGSW
485,2,1,0,2,0,3,1,0,1,0,24,3,3,0,20151114/BKNGSW
486,1,1,1,2,0,3,1,0,1,0,0,0,0,0,20151114/BKNGSW
487,1,1,1,2,0,3,0,1,1,0,0,0,0,0,20151114/BKNGSW
488,1,1,1,2,0,2,0,1,1,1,5,0,0,0,20151114/BKNGSW
489,1,1,1,2,0,3,0,1,1,0,510,4,0,-4,20151114/BKNGSW
490,1,1,1,2,0,2,1,1,1,0,210,6,2,-4,20151114/BKNGSW
408,1,1,1,1,1,2,1,1,0,1,316,22,10,-12,20151112/GSWMIN
409,1,1,1,1,1,2,1,1,0,1,100,2,6,4,20151112/GSWMIN
410,1,1,1,1,1,2,1,1,0,1,0,0,0,0,20151112/GSWMIN
411,1,1,1,1,1,2,1,1,0,1,0,0,0,0,20151112/GSWMIN
412,1,1,1,1,1,1,1,1,0,2,129,9,1,-8,20151112/GSWMIN
413,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151112/GSWMIN
414,2,1,1,1,0,1,1,1,1,1,0,0,0,0,20151112/GSWMIN
415,2,0,1,2,0,1,1,1,1,1,53,0,4,4,20151112/GSWMIN
416,2,0,1,2,0,1,1,1,1,1,70,4,4,0,20151112/GSWMIN
417,2,0,1,1,1,1,1,1,1,1,220,11,13,2,20151112/GSWMIN
418,2,1,0,1,1,1,1,1,1,1,0,0,0,0,20151112/GSWMIN
419,2,1,0,1,1,1,1,1,1,1,73,2,4,2,20151112/GSWMIN
420,1,2,0,1,1,1,1,1,1,1,0,0,0,0,20151112/GSWMIN
421,0,2,0,2,1,1,1,1,1,1,0,0,0,0,20151112/GSWMIN
422,0,2,0,2,1,1,1,1,0,2,72,7,3,-4,20151112/GSWMIN
423,1,1,0,2,1,1,1,1,0,2,0,0,0,0,20151112/GSWMIN
424,1,1,1,1,1,1,1,1,0,2,0,0,0,0,20151112/GSWMIN
425,1,1,1,1,1,1,1,1,0,2,0,0,0,0,20151112/GSWMIN
426,1,1,1,1,1,1,1,1,0,2,93,5,4,-1,20151112/GSWMIN
427,1,1,1,1,1,2,1,1,0,1,133,9,5,-4,20151112/GSWMIN
428,1,1,1,1,1,2,1,1,0,1,110,4,12,8,20151112/GSWMIN
429,1,1,1,1,1,2,1,1,0,1,267,7,2,-5,20151112/GSWMIN
430,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20151112/GSWMIN
431,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20151112/GSWMIN
432,1,1,1,1,1,2,1,1,1,0,52,4,4,0,20151112/GSWMIN
433,1,1,1,1,1,1,1,1,1,1,51,4,0,-4,20151112/GSWMIN
434,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151112/GSWMIN
435,1,1,1,2,0,1,1,1,1,1,140,7,8,1,20151112/GSWMIN
436,1,1,1,2,0,1,1,1,1,1,0,0,0,0,20151112/GSWMIN
437,2,0,1,1,1,1,1,1,1,1,209,5,16,11,20151112/GSWMIN
438,2,1,0,1,1,1,1,1,1,1,0,0,0,0,20151112/GSWMIN
439,2,1,0,1,1,2,0,1,1,1,116,7,5,-2,20151112/GSWMIN
440,1,1,0,2,1,2,0,1,1,1,0,0,0,0,20151112/GSWMIN
441,1,1,0,2,1,1,1,1,1,1,14,0,0,0,20151112/GSWMIN
442,1,1,0,2,1,1,1,1,1,1,150,10,7,-3,20151112/GSWMIN
443,1,1,0,2,1,1,1,1,0,2,74,2,2,0,20151112/GSWMIN
444,2,1,0,1,1,1,1,1,0,2,86,3,4,1,20151112/GSWMIN
445,2,1,0,1,1,1,1,1,0,2,0,0,0,0,20151112/GSWMIN
446,2,1,0,1,1,1,1,1,1,1,0,0,0,0,20151112/GSWMIN
447,2,1,0,1,1,1,1,1,1,1,24,2,1,-1,20151112/GSWMIN
448,2,1,0,1,1,2,1,1,1,0,41,3,1,-2,20151112/GSWMIN
357,1,1,1,1,1,0,1,1,1,2,240,11,9,-2,20151111/GSWMEM
358,1,1,1,1,1,1,1,1,1,1,156,4,2,-2,20151111/GSWMEM
359,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151111/GSWMEM
360,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151111/GSWMEM
361,1,1,1,1,1,1,1,1,1,1,103,3,0,-3,20151111/GSWMEM
362,1,1,1,1,1,2,0,1,1,1,31,0,0,0,20151111/GSWMEM
363,1,1,1,2,0,2,0,1,1,1,29,0,2,2,20151111/GSWMEM
364,2,0,1,2,0,2,0,1,1,1,72,3,0,-3,20151111/GSWMEM
365,2,0,1,1,1,2,2,0,1,0,174,13,6,-7,20151111/GSWMEM
366,2,0,1,1,1,2,1,1,1,0,0,0,0,0,20151111/GSWMEM
367,2,0,1,1,1,2,1,1,1,0,0,0,0,0,20151111/GSWMEM
368,2,0,1,1,1,2,1,1,1,0,121,5,7,2,20151111/GSWMEM
369,2,0,1,1,1,1,1,1,1,1,0,0,0,0,20151111/GSWMEM
370,2,0,1,1,1,0,1,1,1,2,0,0,0,0,20151111/GSWMEM
371,1,1,1,1,1,0,1,1,1,2,0,0,0,0,20151111/GSWMEM
372,0,1,1,1,2,0,1,1,1,2,75,0,0,0,20151111/GSWMEM
373,0,1,1,2,1,0,1,1,1,2,129,0,5,5,20151111/GSWMEM
374,1,1,0,2,1,0,1,1,1,2,0,0,0,0,20151111/GSWMEM
375,1,1,1,1,1,0,1,1,1,2,0,0,0,0,20151111/GSWMEM
376,1,1,1,1,1,0,1,1,1,2,0,0,0,0,20151111/GSWMEM
377,1,1,1,1,1,0,1,1,1,2,51,4,3,-1,20151111/GSWMEM
378,1,1,1,1,1,0,1,1,1,2,16,0,2,2,20151111/GSWMEM
379,1,2,0,1,1,0,1,1,1,2,41,1,3,2,20151111/GSWMEM
380,1,2,0,1,1,1,1,1,0,2,54,1,1,0,20151111/GSWMEM
381,1,2,0,1,1,1,1,1,0,2,0,0,0,0,20151111/GSWMEM
382,1,1,1,1,1,1,1,1,0,2,33,2,1,-1,20151111/GSWMEM
383,1,1,1,1,1,2,1,0,0,2,0,0,0,0,20151111/GSWMEM
384,1,1,1,1,1,0,1,1,1,2,194,5,4,-1,20151111/GSWMEM
385,1,1,1,1,1,0,1,1,1,2,122,2,4,2,20151111/GSWMEM
386,1,1,1,1,1,1,1,1,1,1,24,0,0,0,20151111/GSWMEM
387,1,1,1,1,1,1,1,1,1,1,28,0,0,0,20151111/GSWMEM
388,1,1,1,1,1,1,1,1,1,1,62,1,2,1,20151111/GSWMEM
389,1,1,1,1,1,1,2,0,1,1,0,0,0,0,20151111/GSWMEM
390,2,1,0,1,1,1,2,0,1,1,73,2,4,2,20151111/GSWMEM
391,2,0,0,2,1,1,2,0,1,1,83,8,3,-5,20151111/GSWMEM
392,2,0,0,2,1,2,1,0,1,1,0,0,0,0,20151111/GSWMEM
393,2,0,1,1,1,2,1,1,1,0,164,11,9,-2,20151111/GSWMEM
394,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20151111/GSWMEM
395,1,1,1,1,1,2,1,1,1,0,0,0,0,0,20151111/GSWMEM
396,1,1,1,1,1,1,1,1,1,1,20,0,2,2,20151111/GSWMEM
397,0,1,1,1,2,1,1,1,1,1,142,7,2,-5,20151111/GSWMEM
398,0,1,1,1,2,0,1,1,1,2,0,0,0,0,20151111/GSWMEM
399,0,1,1,2,1,0,1,1,1,2,6,3,0,-3,20151111/GSWMEM
400,0,1,1,2,1,0,1,1,1,2,86,0,2,2,20151111/GSWMEM
401,1,0,1,2,1,0,1,1,1,2,24,2,0,-2,20151111/GSWMEM
402,2,0,1,1,1,0,1,1,1,2,103,4,2,-2,20151111/GSWMEM
403,2,0,1,1,1,0,1,1,1,2,61,6,3,-3,20151111/GSWMEM
404,2,0,1,1,1,0,1,1,1,2,0,0,0,0,20151111/GSWMEM
405,2,0,1,0,2,0,1,1,1,2,0,0,0,0,20151111/GSWMEM
406,1,1,1,0,2,0,1,1,1,2,0,0,0,0,20151111/GSWMEM
407,1,1,1,0,2,1,1,1,1,1,103,2,6,4,20151111/GSWMEM
319,1,1,1,1,1,1,1,1,1,1,350,14,10,-4,20151109/DETGSW
320,1,1,1,1,1,1,1,1,1,1,99,2,2,0,20151109/DETGSW
321,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151109/DETGSW
322,1,1,1,1,1,1,1,1,1,1,69,2,0,-2,20151109/DETGSW
323,1,1,1,2,0,1,1,1,1,1,8,0,0,0,20151109/DETGSW
324,1,1,1,2,0,1,1,1,1,1,23,2,1,-1,20151109/DETGSW
325,2,0,1,2,0,1,1,1,1,1,43,0,2,2,20151109/DETGSW
326,2,0,1,2,0,1,1,1,2,0,0,0,0,0,20151109/DETGSW
327,2,0,1,1,1,2,1,1,1,0,175,11,6,-5,20151109/DETGSW
328,2,0,1,1,1,2,1,1,1,0,35,0,2,2,20151109/DETGSW
329,2,0,1,1,1,1,1,1,1,1,0,0,0,0,20151109/DETGSW
330,1,0,1,1,2,1,1,1,1,1,56,0,6,6,20151109/DETGSW
331,1,0,1,1,2,1,1,1,1,1,1,0,0,0,20151109/DETGSW
332,0,1,1,1,2,1,1,1,1,1,49,6,2,-4,20151109/DETGSW
333,0,1,1,1,2,2,0,1,1,1,98,2,2,0,20151109/DETGSW
334,0,1,1,1,2,2,0,1,1,1,0,0,0,0,20151109/DETGSW
335,1,1,1,1,1,2,0,1,1,1,0,0,0,0,20151109/DETGSW
336,1,1,1,1,1,2,0,1,1,1,0,0,0,0,20151109/DETGSW
337,1,1,1,1,1,2,0,1,1,1,218,8,10,2,20151109/DETGSW
338,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151109/DETGSW
339,1,1,1,1,1,1,1,1,1,1,35,6,3,-3,20151109/DETGSW
340,2,1,0,1,1,1,1,1,1,1,13,0,0,0,20151109/DETGSW
341,1,1,1,1,1,1,1,1,1,1,400,17,11,-6,20151109/DETGSW
342,2,1,0,1,1,1,1,1,1,1,0,0,0,0,20151109/DETGSW
343,2,1,0,1,1,2,0,1,1,1,75,0,3,3,20151109/DETGSW
344,1,1,1,1,1,2,0,1,1,1,0,0,0,0,20151109/DETGSW
345,1,1,1,2,0,2,0,1,1,1,184,6,11,5,20151109/DETGSW
346,1,1,1,2,0,2,0,1,1,1,0,0,0,0,20151109/DETGSW
347,2,0,1,1,1,2,1,1,1,0,285,16,7,-9,20151109/DETGSW
348,1,0,1,1,2,2,1,1,1,0,0,0,0,0,20151109/DETGSW
349,1,0,1,1,2,2,0,2,1,0,0,0,0,0,20151109/DETGSW
350,1,0,1,1,2,2,0,2,0,1,0,0,0,0,20151109/DETGSW
351,1,0,1,1,2,2,0,1,1,1,118,6,4,-2,20151109/DETGSW
352,0,1,1,1,2,2,0,1,1,1,0,0,0,0,20151109/DETGSW
353,0,1,1,2,1,2,0,1,1,1,44,0,0,0,20151109/DETGSW
354,0,1,1,2,1,2,0,1,1,1,0,0,0,0,20151109/DETGSW
355,1,1,1,1,1,2,0,1,1,1,0,0,0,0,20151109/DETGSW
356,1,1,1,1,1,2,0,1,1,1,253,11,13,2,20151109/DETGSW
278,1,1,1,1,1,1,1,1,1,1,360,6,7,1,20151107/GSWSAC
279,1,1,1,1,1,1,1,1,1,1,77,0,2,2,20151107/GSWSAC
280,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151107/GSWSAC
281,1,1,1,1,1,1,1,1,1,1,25,1,0,-1,20151107/GSWSAC
282,1,1,1,1,1,0,2,1,1,1,0,0,0,0,20151107/GSWSAC
283,1,1,1,2,0,0,2,1,1,1,26,2,0,-2,20151107/GSWSAC
284,1,1,1,2,0,0,2,1,1,1,79,2,3,1,20151107/GSWSAC
285,1,1,1,2,0,1,1,1,1,1,108,7,2,-5,20151107/GSWSAC
286,2,0,1,1,1,1,1,1,1,1,135,6,3,-3,20151107/GSWSAC
287,2,0,1,1,1,2,1,1,0,1,0,0,0,0,20151107/GSWSAC
288,2,0,1,1,1,2,1,1,0,1,56,2,0,-2,20151107/GSWSAC
289,2,0,1,1,1,1,1,1,0,2,0,0,0,0,20151107/GSWSAC
290,2,0,1,1,1,1,1,1,0,2,92,4,2,-2,20151107/GSWSAC
291,1,0,1,1,2,1,1,1,0,2,0,0,0,0,20151107/GSWSAC
292,0,1,1,1,2,1,1,1,0,2,0,0,0,0,20151107/GSWSAC
293,0,1,1,1,2,1,1,1,0,2,0,0,0,0,20151107/GSWSAC
294,0,1,1,1,2,1,1,1,1,1,98,2,6,4,20151107/GSWSAC
295,0,1,1,1,2,1,1,1,1,1,56,4,1,-3,20151107/GSWSAC
296,1,1,1,1,1,1,1,1,1,1,0,0,0,0,20151107/GSWSAC
297,1,1,1,1,1,1,1,1,1,1,138,4,6,2,20151107/GSWSAC
298,1,1,1,1,1,1,0,1,1,2,102,5,0,-5,20151107/GSWSAC
299,1,1,1,1,1,0,1,1,1,2,4,0,0,0,20151107/GSWSAC
300,1,1,1,1,1,0,1,1,1,2,0,0,0,0,20151107/GSWSAC
301,2,0,1,1,1,0,1,1,1,2,24,1,3,2,20151107/GSWSAC
